adCode,"parent","level","name","postcode",areaCode
430725212,430725,4,"佘家坪乡","",""
430725216,430725,4,"泥窝潭乡","",""
430726001,430726,4,"楚江街道","",""
430726002,430726,4,"永兴街道","",""
430726003,430726,4,"宝峰街道","",""
430726004,430726,4,"二都街道","",""
430726101,430726,4,"蒙泉镇","",""
430726102,430726,4,"夹山镇","",""
430726103,430726,4,"易家渡镇","",""
430726104,430726,4,"新关镇","",""
430726105,430726,4,"皂市镇","",""
430726106,430726,4,"维新镇","",""
430726107,430726,4,"太平镇","",""
430726108,430726,4,"磨市镇","",""
430726109,430726,4,"壶瓶山镇","",""
430726110,430726,4,"南北镇","",""
430726111,430726,4,"白云镇","",""
430726112,430726,4,"子良镇","",""
430726113,430726,4,"新铺镇","",""
430726203,430726,4,"三圣乡","",""
430726205,430726,4,"所街乡","",""
430726206,430726,4,"雁池乡","",""
430726207,430726,4,"罗坪乡","",""
430781001,430781,4,"三洲驿街道","",""
430781002,430781,4,"汪家桥街道","",""
430781003,430781,4,"襄阳街街道","",""
430781004,430781,4,"金鱼岭街道","",""
430781005,430781,4,"嘉山街道","",""
430781100,430781,4,"新洲镇","",""
430781101,430781,4,"药山镇","",""
430781102,430781,4,"毛里湖镇","",""
430781103,430781,4,"白衣镇","",""
430781400,430781,4,"涔澹农场","",""
430802001,430802,4,"永定街道","",""
430802002,430802,4,"大庸桥街道","",""
430802003,430802,4,"西溪坪街道","",""
430802004,430802,4,"官黎坪街道","",""
430802005,430802,4,"崇文街道","",""
430802006,430802,4,"南庄坪街道","",""
430802100,430802,4,"新桥镇","",""
430802101,430802,4,"茅岩河镇","",""
430802102,430802,4,"教字垭镇","",""
430802103,430802,4,"天门山镇","",""
430802104,430802,4,"沅古坪镇","",""
430802105,430802,4,"尹家溪镇","",""
430802108,430802,4,"王家坪镇","",""
430802201,430802,4,"三家馆乡","",""
430802204,430802,4,"合作桥乡","",""
430802206,430802,4,"谢家垭乡","",""
430802208,430802,4,"罗塔坪乡","",""
430802209,430802,4,"罗水乡","",""
430802210,430802,4,"桥头乡","",""
430802212,430802,4,"四都坪乡","",""
430802401,430802,4,"猪石头林场","",""
430811004,430811,4,"军地坪街道","",""
430811005,430811,4,"锣鼓塔街道","",""
430811100,430811,4,"天子山街道","",""
430811200,430811,4,"索溪峡街道","",""
430811201,430811,4,"协合乡","",""
430811202,430811,4,"中湖乡","",""
430821100,430821,4,"零阳镇","",""
430821101,430821,4,"岩泊渡镇","",""
430821102,430821,4,"溪口镇","",""
430821103,430821,4,"东岳观镇","",""
430821104,430821,4,"通津铺镇","",""
430821105,430821,4,"杉木桥镇","",""
430821106,430821,4,"象市镇","",""
430821107,430821,4,"江垭镇","",""
430821108,430821,4,"苗市镇","",""
430821110,430821,4,"高桥镇","",""
430821112,430821,4,"广福桥镇","",""
430821113,430821,4,"零溪镇","",""
430821114,430821,4,"二坊坪镇","",""
430821115,430821,4,"三合镇","",""
430821116,430821,4,"龙潭河镇","",""
430821200,430821,4,"南山坪乡","",""
430821202,430821,4,"洞溪乡","",""
430821209,430821,4,"杨柳铺乡","",""
430821211,430821,4,"三官寺土家族乡","",""
430821212,430821,4,"高峰土家族乡","",""
430821213,430821,4,"许家坊土家族乡","",""
430821214,430821,4,"金岩土家族乡","",""
430821215,430821,4,"赵家岗土家族乡","",""
430821217,430821,4,"阳和土家族乡","",""
430821218,430821,4,"甘堰土家族乡","",""
430822100,430822,4,"澧源镇","",""
430822101,430822,4,"瑞塔铺镇","",""
430822102,430822,4,"官地坪镇","",""
430822103,430822,4,"凉水口镇","",""
430822104,430822,4,"龙潭坪镇","",""
430822105,430822,4,"五道水镇","",""
430822106,430822,4,"陈家河镇","",""
430822107,430822,4,"廖家村镇","",""
430822108,430822,4,"利福塔镇","",""
430822109,430822,4,"人潮溪镇","",""
430822110,430822,4,"八大公山镇","",""
430822111,430822,4,"桥自弯镇","",""
430822200,430822,4,"空壳树乡","",""
430822202,430822,4,"竹叶坪乡","",""
430822203,430822,4,"走马坪白族乡","",""
430822207,430822,4,"刘家坪白族乡","",""
430822208,430822,4,"芙蓉桥白族乡","",""
430822210,430822,4,"马合口白族乡","",""
430822213,430822,4,"洪家关白族乡","",""
430822216,430822,4,"沙塔坪乡","",""
430822224,430822,4,"河口乡","",""
430822225,430822,4,"上河溪乡","",""
430822228,430822,4,"上洞街乡","",""
430902001,430902,4,"大码头街道","",""
430902003,430902,4,"汽车路街道","",""
430902100,430902,4,"长春镇","",""
430902101,430902,4,"新桥河镇","",""
430902102,430902,4,"迎风桥镇","",""
430902104,430902,4,"沙头镇","",""
430902105,430902,4,"茈湖口镇","",""
430902203,430902,4,"张家塞乡","",""
430902401,430902,4,"长春工业园","",""
430903002,430903,4,"桃花仑街道","",""
430903003,430903,4,"金银山街道","",""
430903004,430903,4,"会龙山街道","",""
430903005,430903,4,"鱼形山街道","",""
430903007,430903,4,"朝阳街道","",""
430903100,430903,4,"兰溪镇","",""
430903101,430903,4,"八字哨镇","",""
430903103,430903,4,"泉交河镇","",""
430903104,430903,4,"欧江岔镇","",""
430903105,430903,4,"沧水铺镇","",""
430903106,430903,4,"衡龙桥镇","",""
430903107,430903,4,"岳家桥镇","",""
430903108,430903,4,"泥江口镇","",""
430903110,430903,4,"新市渡镇","",""
430903111,430903,4,"谢林港镇","",""
430903112,430903,4,"龙光桥街道","",""
430903203,430903,4,"笔架山乡","",""
430921100,430921,4,"南洲镇","",""
430921101,430921,4,"华阁镇","",""
430921102,430921,4,"明山头镇","",""
430921103,430921,4,"青树嘴镇","",""
430921104,430921,4,"三仙湖镇","",""
430921105,430921,4,"茅草街镇","",""
430921106,430921,4,"厂窖镇","",""
430921107,430921,4,"武圣宫镇","",""
430921108,430921,4,"麻河口镇","",""
430921125,430921,4,"浪拔湖镇","",""
430921126,430921,4,"河坝镇","",""
430921127,430921,4,"金盆镇","",""
430921128,430921,4,"北洲子镇","",""
430921201,430921,4,"乌嘴乡","",""
430921203,430921,4,"中鱼口镇","",""
430922100,430922,4,"桃花江镇","",""
430922101,430922,4,"修山镇","",""
430922102,430922,4,"三堂街镇","",""
430922103,430922,4,"鸬鹚渡镇","",""
430922104,430922,4,"大栗港镇","",""
430922105,430922,4,"武潭镇","",""
430922106,430922,4,"马迹塘镇","",""
430922107,430922,4,"石牛江镇","",""
430922108,430922,4,"牛田镇","",""
430922109,430922,4,"松木塘镇","",""
430922111,430922,4,"灰山港镇","",""
430922112,430922,4,"沾溪镇","",""
430922202,430922,4,"浮邱山乡","",""
430922203,430922,4,"高桥乡","",""
430922208,430922,4,"鲊埠回族乡","",""
430922400,430922,4,"板溪林场","",""
430923100,430923,4,"东坪镇","",""
430923101,430923,4,"清塘铺镇","",""
430923102,430923,4,"梅城镇","",""
430923103,430923,4,"仙溪镇","",""
430923104,430923,4,"大福镇","",""
430923105,430923,4,"长塘镇","",""
430923106,430923,4,"小淹镇","",""
430923107,430923,4,"江南镇","",""
430923108,430923,4,"羊角塘镇","",""
430923109,430923,4,"冷市镇","",""
430923110,430923,4,"马路镇","",""
430923111,430923,4,"奎溪镇","",""
430923112,430923,4,"烟溪镇","",""
430923113,430923,4,"渠江镇","",""
430923114,430923,4,"平口镇","",""
430923115,430923,4,"柘溪镇","",""
430923116,430923,4,"乐安镇","",""
430923117,430923,4,"滔溪镇","",""
430923200,430923,4,"高明乡","",""
430923206,430923,4,"龙塘乡","",""
430923209,430923,4,"田庄乡","",""
430923211,430923,4,"南金乡","",""
430923212,430923,4,"古楼乡","",""
430981006,430981,4,"琼湖街道","",""
430981007,430981,4,"胭脂湖街道","",""
430981100,430981,4,"南大膳镇","",""
430981101,430981,4,"黄茅洲镇","",""
430981102,430981,4,"四季红镇","",""
430981103,430981,4,"阳罗洲镇","",""
430981104,430981,4,"草尾镇","",""
430981105,430981,4,"泗湖山镇","",""
430981106,430981,4,"共华镇","",""
430981107,430981,4,"南嘴镇","",""
430981108,430981,4,"新湾镇","",""
430981109,430981,4,"南湾湖街道","",""
430981110,430981,4,"茶盘洲镇","",""
430981111,430981,4,"千山红镇","",""
430981401,430981,4,"南洞庭芦苇场","",""
430981402,430981,4,"漉湖芦苇场","",""
431002001,431002,4,"人民路街道","",""
431002002,431002,4,"北湖街道","",""
431002003,431002,4,"燕泉街道","",""
431002004,431002,4,"下湄桥街道","",""
431002005,431002,4,"郴江街道","",""
431002006,431002,4,"骆仙街道","",""
431002007,431002,4,"增福街道","",""
431002008,431002,4,"涌泉街道","",""
431002009,431002,4,"石盖塘街道","",""
431002010,431002,4,"安和街道","",""
431002101,431002,4,"华塘镇","",""
431002102,431002,4,"鲁塘镇","",""
431002209,431002,4,"仰天湖瑶族乡","",""
431002210,431002,4,"保和瑶族乡","",""
431003001,431003,4,"苏仙岭街道","",""
431003002,431003,4,"南塔街道","",""
431003003,431003,4,"白鹿洞街道","",""
431003004,431003,4,"王仙岭街道","",""
431003005,431003,4,"卜里坪街道","",""
431003006,431003,4,"观山洞街道","",""
431003101,431003,4,"白露塘镇","",""
431003102,431003,4,"良田镇","",""
431003103,431003,4,"栖凤渡镇","",""
431003104,431003,4,"坳上镇","",""
431003108,431003,4,"五盖山镇","",""
431003110,431003,4,"五里牌镇","",""
431003111,431003,4,"许家洞镇","",""
431003112,431003,4,"飞天山镇","",""
431003400,431003,4,"五盖山镇林场","",""
431021001,431021,4,"龙潭街道","",""
431021002,431021,4,"鹿峰街道","",""
431021003,431021,4,"黄沙坪街道","",""
431021102,431021,4,"仁义镇","",""
431021103,431021,4,"太和镇","",""
431021104,431021,4,"洋市镇","",""
431021105,431021,4,"和平镇","",""
431021106,431021,4,"流峰镇","",""
431021107,431021,4,"塘市镇","",""
431021108,431021,4,"莲塘镇","",""
431021110,431021,4,"荷叶镇","",""
431021111,431021,4,"方元镇","",""
431021112,431021,4,"樟市镇","",""
431021113,431021,4,"敖泉镇","",""
431021114,431021,4,"正和镇","",""
431021116,431021,4,"舂陵江镇","",""
431021122,431021,4,"雷坪镇","",""
431021123,431021,4,"四里镇","",""
431021124,431021,4,"欧阳海镇","",""
431021125,431021,4,"浩塘镇","",""
431021209,431021,4,"桥市乡","",""
431021226,431021,4,"白水瑶族乡","",""
431021400,431021,4,"共和农场","",""
431021401,431021,4,"莲花坪管理区","",""
431022101,431022,4,"白石渡镇","",""
431022104,431022,4,"梅田镇","",""
431022106,431022,4,"黄沙镇","",""
431022107,431022,4,"迎春镇","",""
431022108,431022,4,"一六镇","",""
431022109,431022,4,"栗源镇","",""
431022110,431022,4,"岩泉镇","",""
431022111,431022,4,"玉溪镇","",""
431022112,431022,4,"瑶岗仙镇","",""
431022113,431022,4,"杨梅山镇","",""
431022114,431022,4,"笆篱镇","",""
431022115,431022,4,"五岭镇","",""
431022116,431022,4,"里田镇","",""
431022117,431022,4,"天塘镇","",""
431022201,431022,4,"浆水乡","",""
431022202,431022,4,"长村乡","",""
431022205,431022,4,"莽山瑶族乡","",""
431022208,431022,4,"关溪乡","",""
431022212,431022,4,"赤石乡","",""
431023101,431023,4,"马田镇","",""
431023104,431023,4,"金龟镇","",""
431023105,431023,4,"柏林镇","",""
431023106,431023,4,"鲤鱼塘镇","",""
431023107,431023,4,"油市镇","",""
431023108,431023,4,"悦来镇","",""
431023111,431023,4,"黄泥镇","",""
431023112,431023,4,"樟树镇","",""
431023113,431023,4,"太和镇","",""
431023114,431023,4,"便江镇","",""
431023115,431023,4,"油麻镇","",""
431023116,431023,4,"高亭司镇","",""
431023203,431023,4,"洋塘乡","",""
431023214,431023,4,"大布江乡","",""
431023215,431023,4,"龙形市乡","",""
431023216,431023,4,"七甲乡","",""
431024101,431024,4,"车头镇","",""
431024102,431024,4,"塘村镇","",""
431024103,431024,4,"袁家镇","",""
431024104,431024,4,"行廊镇","",""
431024105,431024,4,"肖家镇","",""
431024106,431024,4,"龙潭镇","",""
431024107,431024,4,"石桥镇","",""
431024108,431024,4,"珠泉镇","",""
431024110,431024,4,"坦坪镇","",""
431024111,431024,4,"广发镇","",""
431024201,431024,4,"普满乡","",""
431024206,431024,4,"盘江乡","",""
431025101,431025,4,"金江镇","",""
431025105,431025,4,"南强镇","",""
431025109,431025,4,"麦市镇","",""
431025110,431025,4,"楚江镇","",""
431025111,431025,4,"香花镇","",""
431025112,431025,4,"舜峰镇","",""
431025113,431025,4,"汾市镇","",""
431025114,431025,4,"水东镇","",""
431025115,431025,4,"武水镇","",""
431025208,431025,4,"花塘乡","",""
431025211,431025,4,"万水乡","",""
431025214,431025,4,"镇南乡","",""
431025217,431025,4,"西山瑶族乡","",""
431026102,431026,4,"热水镇","",""
431026104,431026,4,"泉水镇","",""
431026106,431026,4,"大坪镇","",""
431026107,431026,4,"三江口镇","",""
431026108,431026,4,"卢阳镇","",""
431026110,431026,4,"马桥镇","",""
431026111,431026,4,"暖水镇","",""
431026112,431026,4,"土桥镇","",""
431026113,431026,4,"井坡镇","",""
431026207,431026,4,"南洞乡","",""
431026209,431026,4,"濠头乡","",""
431026215,431026,4,"集益乡","",""
431026216,431026,4,"延寿瑶族乡","",""
431026217,431026,4,"文明瑶族乡","",""
431027101,431027,4,"沙田镇","",""
431027102,431027,4,"清泉镇","",""
431027103,431027,4,"大塘镇","",""
431027104,431027,4,"四都镇","",""
431027105,431027,4,"沤江镇","",""
431027106,431027,4,"寨前镇","",""
431027107,431027,4,"普乐镇","",""
431027200,431027,4,"桥头乡","",""
431027208,431027,4,"新坊乡","",""
431027210,431027,4,"东洛乡","",""
431027213,431027,4,"青山乡","",""
431027214,431027,4,"大水乡","",""
431028101,431028,4,"安平镇","",""
431028102,431028,4,"龙海镇","",""
431028105,431028,4,"灵官镇","",""
431028106,431028,4,"永乐江镇","",""
431028107,431028,4,"金紫仙镇","",""
431028201,431028,4,"龙市乡","",""
431028204,431028,4,"渡口乡","",""
431028205,431028,4,"华王乡","",""
431028206,431028,4,"牌楼乡","",""
431028207,431028,4,"平背乡","",""
431028209,431028,4,"承坪乡","",""
431028210,431028,4,"竹山乡","",""
431028214,431028,4,"洋际乡","",""
431081001,431081,4,"唐洞街道","",""
431081002,431081,4,"东江街道","",""
431081100,431081,4,"滁口镇","",""
431081102,431081,4,"三都镇","",""
431081103,431081,4,"蓼江镇","",""
431081105,431081,4,"兴宁镇","",""
431081106,431081,4,"州门司镇","",""
431081108,431081,4,"黄草镇","",""
431081110,431081,4,"汤溪镇","",""
431081112,431081,4,"白廊镇","",""
431081113,431081,4,"清江镇","",""
431081219,431081,4,"回龙山瑶族乡","",""
431081220,431081,4,"八面山瑶族乡","",""
431102001,431102,4,"朝阳街道","",""
431102002,431102,4,"南津渡街道","",""
431102003,431102,4,"七里店街道","",""
431102004,431102,4,"徐家井街道","",""
431102005,431102,4,"接履桥街道","",""
431102006,431102,4,"石山脚街道","",""
431102101,431102,4,"水口山镇","",""
431102102,431102,4,"珠山镇","",""
431102103,431102,4,"黄田铺镇","",""
431102104,431102,4,"富家桥镇","",""
431102105,431102,4,"菱角塘镇","",""
431102106,431102,4,"邮亭圩镇","",""
431102108,431102,4,"石岩头镇","",""
431102200,431102,4,"大庆坪乡","",""
431102201,431102,4,"梳子铺乡","",""
431102203,431102,4,"凼底乡","",""
431103001,431103,4,"梅湾街道","",""
431103002,431103,4,"菱角山街道","",""
431103003,431103,4,"肖家园街道","",""
431103004,431103,4,"杨家桥街道","",""
431103005,431103,4,"凤凰街道","",""
431103006,431103,4,"梧桐街道","",""
431103007,431103,4,"珊瑚街道","",""
431103008,431103,4,"曲河街道","",""
431103010,431103,4,"仁湾街道","",""
431103101,431103,4,"花桥街镇","",""
431103102,431103,4,"普利桥镇","",""
431103103,431103,4,"牛角坝镇","",""
431103104,431103,4,"高溪市镇","",""
431103105,431103,4,"黄阳司镇","",""
431103106,431103,4,"上岭桥镇","",""
431103108,431103,4,"伊塘镇","",""
431103109,431103,4,"岚角山镇","",""
431103110,431103,4,"蔡市镇","",""
431103201,431103,4,"杨村甸乡","",""
431121001,431121,4,"龙山街道","",""
431121002,431121,4,"长虹街道","",""
431121003,431121,4,"浯溪街道","",""
431121101,431121,4,"观音滩镇","",""
431121102,431121,4,"茅竹镇","",""
431121103,431121,4,"大忠桥镇","",""
431121104,431121,4,"三口塘镇","",""
431121106,431121,4,"八宝镇","",""
431121107,431121,4,"白水镇","",""
431121108,431121,4,"黄泥塘镇","",""
431121109,431121,4,"进宝塘镇","",""
431121110,431121,4,"潘市镇","",""
431121111,431121,4,"梅溪镇","",""
431121112,431121,4,"羊角塘镇","",""
431121113,431121,4,"下马渡镇","",""
431121114,431121,4,"七里桥镇","",""
431121115,431121,4,"大村甸镇","",""
431121116,431121,4,"黎家坪镇","",""
431121117,431121,4,"文富市镇","",""
431121118,431121,4,"文明铺镇","",""
431121119,431121,4,"龚家坪镇","",""
431121120,431121,4,"金洞镇","",""
431121121,431121,4,"肖家镇","",""
431121201,431121,4,"晒北滩瑶族乡","",""
431121202,431121,4,"凤凰乡","",""
431121204,431121,4,"石鼓源乡","",""
431122100,431122,4,"白牙市镇","",""
431122101,431122,4,"大庙口镇","",""
431122102,431122,4,"紫溪市镇","",""
431122103,431122,4,"横塘镇","",""
431122104,431122,4,"石期市镇","",""
431122105,431122,4,"井头圩镇","",""
431122106,431122,4,"端桥铺镇","",""
431122107,431122,4,"鹿马桥镇","",""
431122108,431122,4,"芦洪市镇","",""
431122109,431122,4,"新圩江镇","",""
431122110,431122,4,"花桥镇","",""
431122111,431122,4,"大盛镇","",""
431122112,431122,4,"南桥镇","",""
431122201,431122,4,"川岩乡","",""
431122202,431122,4,"水岭乡","",""
431123100,431123,4,"泷泊镇","",""
431123101,431123,4,"江村镇","",""
431123102,431123,4,"五里牌镇","",""
431123103,431123,4,"茶林镇","",""
431123104,431123,4,"何家洞镇","",""
431123105,431123,4,"麻江镇","",""
431123206,431123,4,"塘底乡","",""
431123207,431123,4,"上梧江瑶族乡","",""
431123208,431123,4,"理家坪乡","",""
431123209,431123,4,"五星岭乡","",""
431123210,431123,4,"打鼓坪乡","",""
431123402,431123,4,"阳明山国家森林公园","",""
431124003,431124,4,"上关街道","",""
431124004,431124,4,"营江街道","",""
431124005,431124,4,"东门街道","",""
431124006,431124,4,"富塘街道","",""
431124007,431124,4,"万家庄街道","",""
431124101,431124,4,"梅花镇","",""
431124102,431124,4,"寿雁镇","",""
431124103,431124,4,"仙子脚镇","",""
431124104,431124,4,"清塘镇","",""
431124105,431124,4,"祥霖铺镇","",""
431124106,431124,4,"蚣坝镇","",""
431124107,431124,4,"四马桥镇","",""
431124108,431124,4,"白马渡镇","",""
431124109,431124,4,"柑子园镇","",""
431124110,431124,4,"新车镇","",""
431124111,431124,4,"白芒铺镇","",""
431124112,431124,4,"桥头镇","",""
431124113,431124,4,"道江镇","",""
431124201,431124,4,"乐福堂乡","",""
431124210,431124,4,"审章塘瑶族乡","",""
431124212,431124,4,"横岭瑶族乡","",""
431124213,431124,4,"洪塘营瑶族乡","",""
431124400,431124,4,"月岩林场","",""
431124401,431124,4,"桥头林场","",""
431124402,431124,4,"大坪铺农场","",""
431125100,431125,4,"潇浦镇","",""
431125101,431125,4,"上江圩镇","",""
431125103,431125,4,"夏层铺镇","",""
431125104,431125,4,"桃川镇","",""
431125105,431125,4,"粗石江镇","",""
431125106,431125,4,"回龙圩镇","",""
431125200,431125,4,"松柏瑶族乡","",""
431125202,431125,4,"千家峒瑶族乡","",""
431125203,431125,4,"兰溪瑶族乡","",""
431125204,431125,4,"源口瑶族乡","",""
431126001,431126,4,"文庙街道","",""
431126002,431126,4,"舜陵街道","",""
431126003,431126,4,"桐山街道","",""
431126004,431126,4,"东溪街道","",""
431126101,431126,4,"天堂镇","",""
431126102,431126,4,"水市镇","",""
431126103,431126,4,"湾井镇","",""
431126104,431126,4,"冷水镇","",""
431126105,431126,4,"太平镇","",""
431126106,431126,4,"禾亭镇","",""
431126107,431126,4,"仁和镇","",""
431126108,431126,4,"中和镇","",""
431126109,431126,4,"柏家坪镇","",""
431126110,431126,4,"清水桥镇","",""
431126111,431126,4,"鲤溪镇","",""
431126112,431126,4,"保安镇","",""
431126200,431126,4,"九疑瑶族乡","",""
431126202,431126,4,"五龙山瑶族乡","",""
431126203,431126,4,"棉花坪瑶族乡","",""
431126204,431126,4,"桐木漯瑶族乡","",""
431127100,431127,4,"塔峰镇","",""
431127102,431127,4,"毛俊镇","",""
431127103,431127,4,"楠市镇","",""
431127104,431127,4,"所城镇","",""
431127105,431127,4,"新圩镇","",""
431127106,431127,4,"土市镇","",""
431127107,431127,4,"太平圩镇","",""
431127108,431127,4,"祠堂圩镇","",""
431127200,431127,4,"汇源瑶族乡","",""
431127201,431127,4,"犁头瑶族乡","",""
431127202,431127,4,"浆洞瑶族乡","",""
431127204,431127,4,"大桥瑶族乡","",""
431127205,431127,4,"荆竹瑶族乡","",""
431127209,431127,4,"湘江源瑶族乡","",""
431127402,431127,4,"蓝山南岭林场","",""
431128100,431128,4,"龙泉镇","",""
431128101,431128,4,"金陵镇","",""
431128102,431128,4,"骥村镇","",""
431128103,431128,4,"枧头镇","",""
431128104,431128,4,"新圩镇","",""
431128105,431128,4,"石羊镇","",""
431128106,431128,4,"新隆镇","",""
431128108,431128,4,"大坪塘镇","",""
431128109,431128,4,"陶岭镇","",""
431128110,431128,4,"金盆镇","",""
431128111,431128,4,"三井镇","",""
431128202,431128,4,"门楼下瑶族乡","",""
431129100,431129,4,"沱江镇","",""
431129103,431129,4,"大路铺镇","",""
431129104,431129,4,"白芒营镇","",""
431129105,431129,4,"涛圩镇","",""
431129106,431129,4,"河路口镇","",""
431129108,431129,4,"大圩镇","",""
431129109,431129,4,"水口镇","",""
431129110,431129,4,"码市镇","",""
431129111,431129,4,"涔天河镇","",""
431129200,431129,4,"界牌乡","",""
431129201,431129,4,"桥市乡","",""
431129202,431129,4,"大石桥乡","",""
431129207,431129,4,"湘江乡","",""
431129209,431129,4,"蔚竹口乡","",""
431129210,431129,4,"大锡乡","",""
431129211,431129,4,"小圩壮族乡","",""
431202001,431202,4,"城中街道","",""
431202002,431202,4,"城北街道","",""
431202003,431202,4,"红星街道","",""
431202004,431202,4,"迎丰街道","",""
431202006,431202,4,"河西街道","",""
431202008,431202,4,"城南街道","",""
431202009,431202,4,"坨院街道","",""
431202102,431202,4,"黄金坳镇","",""
431202201,431202,4,"盈口乡","",""
431202206,431202,4,"凉亭坳乡","",""
431221105,431221,4,"桐木镇","",""
431221107,431221,4,"新建镇","",""
431221108,431221,4,"接龙镇","",""
431221109,431221,4,"铜鼎镇","",""
431221111,431221,4,"中方镇","",""
431221112,431221,4,"泸阳镇","",""
431221113,431221,4,"花桥镇","",""
431221114,431221,4,"铜湾镇","",""
431221115,431221,4,"铁坡镇","",""
431221116,431221,4,"新路河镇","",""
431221117,431221,4,"袁家镇","",""
431221214,431221,4,"蒿吉坪瑶族乡","",""
431222101,431222,4,"明溪口镇","",""
431222102,431222,4,"麻溪铺镇","",""
431222103,431222,4,"凉水井镇","",""
431222104,431222,4,"官庄镇","",""
431222105,431222,4,"五强溪镇","",""
431222107,431222,4,"筲箕湾镇","",""
431222108,431222,4,"七甲坪镇","",""
431222109,431222,4,"沅陵镇","",""
431222204,431222,4,"盘古乡","",""
431222215,431222,4,"荔溪乡","",""
431222223,431222,4,"杜家坪乡","",""
431222224,431222,4,"楠木铺乡","",""
431222225,431222,4,"马底驿乡","",""
431222228,431222,4,"北溶乡","",""
431222230,431222,4,"肖家桥乡","",""
431222232,431222,4,"大合坪乡","",""
431222234,431222,4,"火场土家族乡","",""
431222235,431222,4,"借母溪乡","",""
431222238,431222,4,"陈家滩乡","",""
431222239,431222,4,"清浪乡","",""
431222252,431222,4,"二酉乡","",""
431223100,431223,4,"辰阳镇","",""
431223101,431223,4,"孝坪镇","",""
431223102,431223,4,"田湾镇","",""
431223103,431223,4,"火马冲镇","",""
431223104,431223,4,"黄溪口镇","",""
431223105,431223,4,"潭湾镇","",""
431223106,431223,4,"安坪镇","",""
431223107,431223,4,"锦滨镇","",""
431223108,431223,4,"修溪镇","",""
431223200,431223,4,"船溪乡","",""
431223204,431223,4,"长田湾乡","",""
431223205,431223,4,"小龙门乡","",""
431223206,431223,4,"后塘瑶族乡","",""
431223207,431223,4,"苏木溪瑶族乡","",""
431223208,431223,4,"罗子山瑶族乡","",""
431223209,431223,4,"上蒲溪瑶族乡","",""
431223210,431223,4,"仙人湾瑶族乡","",""
431223211,431223,4,"龙头庵乡","",""
431223215,431223,4,"大水田乡","",""
431223216,431223,4,"桥头溪乡","",""
431223218,431223,4,"龙泉岩乡","",""
431223221,431223,4,"柿溪乡","",""
431223222,431223,4,"谭家场乡","",""
431224100,431224,4,"卢峰镇","",""
431224101,431224,4,"大江口镇","",""
431224102,431224,4,"低庄镇","",""
431224103,431224,4,"桥江镇","",""
431224104,431224,4,"龙潭镇","",""
431224105,431224,4,"均坪镇","",""
431224106,431224,4,"观音阁镇","",""
431224107,431224,4,"双井镇","",""
431224108,431224,4,"水东镇","",""
431224109,431224,4,"两丫坪镇","",""
431224110,431224,4,"黄茅园镇","",""
431224111,431224,4,"祖师殿镇","",""
431224112,431224,4,"葛竹坪镇","",""
431224114,431224,4,"深子湖镇","",""
431224115,431224,4,"三江镇","",""
431224116,431224,4,"北斗溪镇","",""
431224117,431224,4,"思蒙镇","",""
431224118,431224,4,"统溪河镇","",""
431224204,431224,4,"舒溶溪乡","",""
431224213,431224,4,"油洋乡","",""
431224219,431224,4,"小横垅乡","",""
431224222,431224,4,"淘金坪乡","",""
431224223,431224,4,"中都乡","",""
431224224,431224,4,"沿溪乡","",""
431224230,431224,4,"龙庄湾乡","",""
431225100,431225,4,"林城镇","",""
431225101,431225,4,"坪村镇","",""
431225102,431225,4,"堡子镇","",""
431225103,431225,4,"团河镇","",""
431225104,431225,4,"若水镇","",""
431225106,431225,4,"广坪镇","",""
431225107,431225,4,"马鞍镇","",""
431225110,431225,4,"金竹镇","",""
431225200,431225,4,"沙溪乡","",""
431225201,431225,4,"金子岩侗族苗族乡","",""
431225204,431225,4,"高椅乡","",""
431225209,431225,4,"宝田侗族苗族乡","",""
431225210,431225,4,"漠滨侗族苗族乡","",""
431225211,431225,4,"蒲稳侗族苗族乡","",""
431225212,431225,4,"青朗侗族苗族乡","",""
431225213,431225,4,"炮团侗族苗族乡","",""
431225214,431225,4,"地灵乡","",""
431225215,431225,4,"连山乡","",""
431226100,431226,4,"高村镇","",""
431226101,431226,4,"锦和镇","",""
431226102,431226,4,"江口墟镇","",""
431226103,431226,4,"岩门镇","",""
431226104,431226,4,"兰里镇","",""
431226105,431226,4,"吕家坪镇","",""
431226106,431226,4,"尧市镇","",""
431226107,431226,4,"郭公坪镇","",""
431226204,431226,4,"文昌阁乡","",""
431226205,431226,4,"大桥江乡","",""
431226206,431226,4,"舒家村乡","",""
431226207,431226,4,"隆家堡乡","",""
431226208,431226,4,"谭家寨乡","",""
431226209,431226,4,"石羊哨乡","",""
431226210,431226,4,"板栗树乡","",""
431226213,431226,4,"兰村乡","",""
431226216,431226,4,"和平溪乡","",""
431226217,431226,4,"黄桑乡","",""
431227101,431227,4,"波洲镇","",""
431227103,431227,4,"鱼市镇","",""
431227106,431227,4,"中寨镇","",""
431227107,431227,4,"晃州镇","",""
431227108,431227,4,"凉伞镇","",""
431227109,431227,4,"林冲镇","",""
431227110,431227,4,"禾滩镇","",""
431227111,431227,4,"贡溪镇","",""
431227112,431227,4,"扶罗镇","",""
431227200,431227,4,"步头降苗族乡","",""
431227215,431227,4,"米贝苗族乡","",""
431228101,431228,4,"罗旧镇","",""
431228104,431228,4,"公坪镇","",""
431228105,431228,4,"新店坪镇","",""
431228106,431228,4,"碧涌镇","",""
431228107,431228,4,"土桥镇","",""
